GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
5471	1.00	5.75e-01	0.3343	-0.5602784	-0.18731583	26.88	PPAT	phosphoribosyl pyrophosphate amidotransferase
10606	1.00	7.88e-01	0.2541	-0.2684499	-0.06820079	77.12	PAICS	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
6731	1.00	1.58e-01	0.1663	1.4131683	0.23501797	208.84	SRP72	signal recognition particle 72
84525	1.00	2.69e-01	0.4471	1.1045838	0.49389875	46.45	HOPX	HOP homeobox
5978	1.00	4.00e-01	0.1574	0.8423799	0.13258853	409.85	REST	RE1 silencing transcription factor
84273	1.00	9.31e-01	0.2273	0.0865807	0.01967604	56.33	NOA1	nitric oxide associated 1
5431	1.00	3.88e-01	0.166	0.8630693	0.14323976	373.19	POLR2B	RNA polymerase II subunit B
3490	1.00	7.40e-01	0.2923	0.3313529	0.09684932	36.05	IGFBP7	insulin like growth factor binding protein 7
1060	1.00	2.60e-01	0.2154	-1.1269495	-0.24276038	223.01	CENPC	centromere protein C
55236	1.00	5.65e-01	0.1351	-0.5747084	-0.07762437	259.19	UBA6	ubiquitin like modifier activating enzyme 6
550112	1.00	2.85e-01	0.3195	-1.0695345	-0.34170665	25.15	UBA6-DT	UBA6 divergent transcript
2798	1.00	7.53e-01	0.4805	-0.3149529	-0.15132165	10.25	GNRHR	gonadotropin releasing hormone receptor
91746	1.00	3.47e-01	0.1131	-0.940184	-0.1063192	466.27	YTHDC1	YTH domain containing 1
27284	1.00	5.61e-01	0.5586	-0.5816938	-0.32495549	648.5	SULT1B1	sulfotransferase family 1B member 1
3512	1.00	6.17e-01	1.0663	0.5001222	0.53325684	431.16	JCHAIN	joining chain of multimeric IgA and IgM
57050	1.00	5.74e-01	0.2256	0.5626237	0.12693091	71.92	UTP3	UTP3 small subunit processome component
22902	1.00	8.50e-01	0.1794	-0.1887302	-0.03385095	132.29	RUFY3	RUN and FYVE domain containing 3
2926	1.00	7.61e-01	0.1822	0.3035377	0.05531607	183	GRSF1	G-rich RNA sequence binding factor 1
92597	1.00	1.39e-01	0.2116	-1.4794308	-0.31306981	334.32	MOB1B	MOB kinase activator 1B
1633	1.00	2.35e-01	0.4653	1.1886145	0.55305877	320.91	DCK	deoxycytidine kinase
8671	1.00	8.34e-01	0.5301	0.2093939	0.11099305	23.12	SLC4A4	solute carrier family 4 member 4
285521	1.00	8.09e-01	0.2784	0.2420216	0.06738091	57.75	COX18	cytochrome c oxidase assembly factor COX18
26057	1.00	4.10e-01	0.1296	-0.8241419	-0.1067986	773.84	ANKRD17	ankyrin repeat domain 17
3576	1.00	2.16e-01	0.3917	1.2379261	0.48485196	33.8	CXCL8	C-X-C motif chemokine ligand 8
5197	1.00	2.12e-01	0.4292	-1.2474388	-0.5353963	87.83	PF4V1	platelet factor 4 variant 1
2919	1.00	8.10e-01	0.5275	0.2402995	0.12675012	26.89	CXCL1	C-X-C motif chemokine ligand 1
5196	1.00	1.45e-01	0.3898	1.4589071	0.56869111	422.89	PF4	platelet factor 4
5473	1.00	7.22e-01	0.4076	0.355567	0.14492138	1909.96	PPBP	pro-platelet basic protein
6374	1.00	7.04e-01	0.38	-0.3805823	-0.14461341	67.03	CXCL5	C-X-C motif chemokine ligand 5
105377275	1.00	1.12e-01	0.5609	-1.5879546	-0.89073468	9.46	LOC105377275	uncharacterized LOC105377275
441024	1.00	2.99e-01	0.2463	-1.0383956	-0.25578155	45.31	MTHFD2L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like
25898	1.00	8.88e-01	0.2136	-0.1404631	-0.03000119	102.14	RCHY1	ring finger and CHY zinc finger domain containing 1
152815	1.00	1.98e-01	0.2088	-1.2858984	-0.26855112	84.23	THAP6	THAP domain containing 6
9908	1.00	9.25e-02	0.1354	1.6821334	0.22776664	466.82	G3BP2	G3BP stress granule assembly factor 2
8615	1.00	9.81e-01	0.1459	0.0235195	0.00343246	261.45	USO1	USO1 vesicle transport factor
27163	1.00	2.15e-01	0.1741	1.2389559	0.2156435	201.72	NAAA	N-acylethanolamine acid amidase
55153	1.00	8.46e-01	0.228	0.1945737	0.04435508	119.26	SDAD1	SDA1 domain containing 1
53371	1.00	7.27e-01	0.2499	-0.3491706	-0.08724205	147.33	NUP54	nucleoporin 54
950	1.00	5.25e-01	0.2612	-0.6363415	-0.16620991	154.43	SCARB2	scavenger receptor class B member 2
8987	1.00	3.79e-01	0.4671	0.8804972	0.41129303	9.08	STBD1	starch binding domain 1
55752	1.00	5.56e-01	0.1971	-0.5889634	-0.1161071	172.47	SEPTIN11	septin 11
105377291	1.00	9.62e-01	0.3467	-0.0479831	-0.01663551	22.47	LOC105377291	uncharacterized LOC105377291
10983	1.00	9.06e-01	0.3702	-0.118056	-0.04370492	2469.77	CCNI	cyclin I
101928864	1.00	8.64e-01	0.4367	-0.1707134	-0.07454216	14.37	LOC101928864	uncharacterized LOC101928864
901	1.00	7.16e-01	0.244	-0.3637107	-0.08875742	285.17	CCNG2	cyclin G2
246175	1.00	5.29e-01	0.1901	0.6293828	0.1196573	796.25	CNOT6L	CCR4-NOT transcription complex subunit 6 like
65008	1.00	1.77e-01	0.3288	-1.3486872	-0.44338168	25.8	MRPL1	mitochondrial ribosomal protein L1
306	1.00	2.30e-01	0.582	-1.200992	-0.69895724	204.76	ANXA3	annexin A3
100505702	1.00	5.38e-01	0.4514	-0.6163323	-0.27824116	26.46	LINC01094	long intergenic non-protein coding RNA 1094
101928893	1.00	6.36e-02	0.4766	-1.8552786	-0.88415797	12.71	LOC101928893	uncharacterized LOC101928893
55589	1.00	7.89e-01	0.2638	-0.2675339	-0.07058359	616.93	BMP2K	BMP2 inducible kinase
105377299	1.00	5.47e-01	0.2952	0.6019368	0.17766611	29.67	LOC105377299	uncharacterized LOC105377299
152559	1.00	3.80e-01	0.2027	-0.8776927	-0.1779355	158.14	PAQR3	progestin and adipoQ receptor family member 3
100506035	1.00	8.35e-02	0.2656	-1.7308432	-0.459726	77.2	LINC00989	long intergenic non-protein coding RNA 989
118429	1.00	9.96e-01	0.1554	0.0045246	0.00070322	615.72	ANTXR2	ANTXR cell adhesion molecule 2
105377303	1.00	5.81e-01	0.3787	-0.5519281	-0.20903383	22.42	PRDM8-AS1	PRDM8 antisense RNA 1
56978	1.00	7.22e-01	0.2236	0.3552425	0.0794238	73.21	PRDM8	PR/SET domain 8
153020	1.00	3.72e-01	0.3107	-0.892998	-0.27745145	43.45	RASGEF1B	RasGEF domain family member 1B
3184	1.00	9.86e-01	0.16	0.0180596	0.00288902	329.09	HNRNPD	heterogeneous nuclear ribonucleoprotein D
9987	1.00	8.41e-01	0.1906	-0.2006932	-0.03825612	455.26	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like
58478	1.00	8.70e-01	0.2719	-0.1637917	-0.04454142	48.91	ENOPH1	enolase-phosphatase 1
79966	1.00	5.08e-02	0.6115	1.9534493	1.19448794	10.33	SCD5	stearoyl-CoA desaturase 5
22872	1.00	9.41e-01	0.1482	0.0740996	0.0109846	305.38	SEC31A	SEC31 homolog A, COPII coat complex component
100499177	1.00	9.76e-01	0.2816	-0.0304617	-0.00857776	46.99	THAP9-AS1	THAP9 antisense RNA 1
79725	1.00	4.22e-01	0.3867	0.8037323	0.31083024	18.92	THAP9	THAP domain containing 9
132660	1.00	5.84e-01	0.1516	-0.5474978	-0.08297953	203.99	LIN54	lin-54 DREAM MuvB core complex component
51138	1.00	4.64e-01	0.2205	0.7322199	0.16148205	46.98	COPS4	COP9 signalosome subunit 4
51316	1.00	5.61e-01	0.2318	0.5808884	0.13464758	449.04	PLAC8	placenta associated 8
27235	1.00	3.92e-01	0.3654	-0.8562035	-0.3128405	41.44	COQ2	coenzyme Q2, polyprenyltransferase
10855	1.00	5.29e-01	0.4355	-0.6300011	-0.2743605	190.36	HPSE	heparanase
113510	1.00	2.11e-01	0.2246	-1.2520729	-0.28126938	89.7	HELQ	helicase, POLQ like
51023	1.00	7.21e-01	0.2666	0.3565204	0.09505886	36.26	MRPS18C	mitochondrial ribosomal protein S18C
84142	1.00	8.04e-01	0.2477	0.2477927	0.06137706	78.6	ABRAXAS1	abraxas 1, BRCA1 A complex subunit
84803	1.00	6.02e-01	0.4879	0.5219902	0.25466829	153.32	GPAT3	glycerol-3-phosphate acyltransferase 3
23001	1.00	7.57e-01	0.4422	-0.3099622	-0.1370698	1737.66	WDFY3	WD repeat and FYVE domain containing 3
404201	1.00	8.69e-01	0.3852	0.1653257	0.06367602	16.41	WDFY3-AS2	WDFY3 antisense RNA 2
83478	1.00	4.52e-01	0.2878	-0.7524514	-0.21655937	126.84	ARHGAP24	Rho GTPase activating protein 24
5783	1.00	2.57e-01	0.3422	1.13349	0.38787259	41.69	PTPN13	protein tyrosine phosphatase non-receptor type 13
4299	1.00	9.21e-01	0.2353	-0.0992102	-0.02334777	1253.7	AFF1	ALF transcription elongation factor 1
105377320	1.00	8.66e-01	0.364	0.1690417	0.06153409	40.31	LOC105377320	uncharacterized LOC105377320
57563	1.00	9.34e-01	0.2509	0.0822976	0.02064568	198.31	KLHL8	kelch like family member 8
51170	1.00	9.08e-01	0.3236	0.1151647	0.03726451	545.71	HSD17B11	hydroxysteroid 17-beta dehydrogenase 11
53343	1.00	9.08e-01	0.3285	-0.1151183	-0.03781088	31.92	NUDT9	nudix hydrolase 9
5311	1.00	2.12e-01	0.4034	-1.2478855	-0.50342942	77.64	PKD2	polycystin 2, transient receptor potential cation channel
9429	1.00	9.21e-01	0.5666	-0.098743	-0.05595064	38.34	ABCG2	ATP binding cassette subfamily G member 2 (Junior blood group)
152926	1.00	1.31e-01	0.3529	-1.5113487	-0.53341134	252.52	PPM1K	protein phosphatase, Mg2+/Mn2+ dependent 1K
55008	1.00	1.43e-01	0.5515	-1.4639889	-0.80735916	169.74	HERC6	HECT and RLD domain containing E3 ubiquitin protein ligase family member 6
102723458	1.00	1.35e-01	0.5832	-1.494465	-0.87156615	73.41	LOC102723458	uncharacterized LOC102723458
51191	1.00	7.60e-01	0.6399	-0.3054892	-0.19547878	445.59	HERC5	HECT and RLD domain containing E3 ubiquitin protein ligase 5
84992	1.00	2.32e-01	0.2737	1.1955223	0.32721852	46.56	PIGY	phosphatidylinositol glycan anchor biosynthesis class Y
100996939	1.00	2.32e-01	0.2737	1.1955223	0.32721852	46.56	PYURF	PIGY upstream open reading frame
8916	1.00	6.11e-01	0.2475	-0.508771	-0.12593589	816.39	HERC3	HECT and RLD domain containing E3 ubiquitin protein ligase 3
266812	1.00	5.39e-01	0.3165	-0.6146455	-0.19452468	20.36	NAP1L5	nucleosome assembly protein 1 like 5
285512	1.00	2.27e-01	0.245	-1.2079383	-0.29588554	152.36	FAM13A-AS1	FAM13A antisense RNA 1
10144	1.00	1.03e-01	0.177	-1.6283722	-0.2882676	245.12	FAM13A	family with sequence similarity 13 member A
166815	1.00	4.98e-01	0.4334	-0.6768685	-0.29337972	11.47	TIGD2	tigger transposable element derived 2
285513	1.00	2.85e-01	0.1941	1.0681541	0.20732879	464.41	GPRIN3	GPRIN family member 3
6622	1.00	5.53e-01	0.4601	-0.593135	-0.27289987	7886.7	SNCA	synuclein alpha
22915	1.00	8.80e-02	0.5408	1.7061266	0.92270328	83.85	MMRN1	multimerin 1
56916	1.00	9.70e-01	0.2473	-0.0371463	-0.00918785	110.79	SMARCAD1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1
10611	1.00	9.83e-01	0.1951	-0.0214423	-0.00418331	212.91	PDLIM5	PDZ and LIM domain 5
5910	1.00	5.65e-01	0.2503	-0.5758952	-0.14413849	125	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1
10098	1.00	5.13e-01	0.4558	0.6548332	0.29849663	681.73	TSPAN5	tetraspanin 5
1977	1.00	9.70e-01	0.1597	-0.0382142	-0.00610439	124.12	EIF4E	eukaryotic translation initiation factor 4E
23173	1.00	9.99e-01	0.2107	0.0012674	0.00026697	108.25	METAP1	methionyl aminopeptidase 1
128	1.00	5.75e-01	0.291	0.5606838	0.16313494	103.56	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide
93587	1.00	1.30e-01	0.4483	1.5153871	0.67931603	12.21	TRMT10A	tRNA methyltransferase 10A
27071	1.00	8.91e-01	0.3158	-0.1365797	-0.04313791	575.39	DAPP1	dual adaptor of phosphotyrosine and 3-phosphoinositides 1
8649	1.00	6.09e-01	0.2601	0.5120762	0.13317759	115.05	LAMTOR3	late endosomal/lysosomal adaptor, MAPK and MTOR activator 3
79982	1.00	7.75e-01	0.1441	0.2859043	0.04118656	328.02	DNAJB14	DnaJ heat shock protein family (Hsp40) member B14
3015	1.00	2.19e-01	0.226	1.2286037	0.27765947	249.07	H2AZ1	H2A.Z variant histone 1
5530	1.00	9.18e-01	0.2095	0.1029443	0.02156802	320.25	PPP3CA	protein phosphatase 3 catalytic subunit alpha
64116	1.00	1.65e-01	0.2266	1.3879892	0.31446719	64.44	SLC39A8	solute carrier family 39 member 8
4790	1.00	8.61e-01	0.2167	-0.1751327	-0.03794281	395.42	NFKB1	nuclear factor kappa B subunit 1
105377347	1.00	6.26e-02	0.2848	-1.8620315	-0.53026031	36.95	LOC105377347	uncharacterized LOC105377347
4126	1.00	8.34e-01	0.219	-0.2098734	-0.04596087	325.24	MANBA	mannosidase beta
102723704	1.00	8.36e-01	0.2911	0.2067227	0.06017517	140.39	LOC102723704	uncharacterized LOC102723704
7323	1.00	5.29e-01	0.2246	0.6291863	0.14128663	1714.1	UBE2D3	ubiquitin conjugating enzyme E2 D3
493856	1.00	6.94e-01	0.6354	-0.3936707	-0.25014784	290.4	CISD2	CDGSH iron sulfur domain 2
150159	1.00	8.09e-01	0.625	-0.2412244	-0.15076004	57.64	SLC9B1	solute carrier family 9 member B1
133308	1.00	4.39e-01	0.2739	0.7741823	0.21201801	31.02	SLC9B2	solute carrier family 9 member B2
56898	1.00	6.14e-01	0.3674	-0.5049228	-0.18553307	17.42	BDH2	3-hydroxybutyrate dehydrogenase 2
1062	1.00	7.53e-01	0.2975	-0.3152089	-0.09376928	69.13	CENPE	centromere protein E
54790	1.00	6.73e-01	0.287	-0.421504	-0.12098246	1913.05	TET2	tet methylcytosine dioxygenase 2
104384744	1.00	8.56e-01	0.414	0.1820935	0.07537984	43.04	TET2-AS1	TET2 antisense RNA 1
27068	1.00	3.19e-01	0.2327	0.9962716	0.23180882	66.13	PPA2	inorganic pyrophosphatase 2
57117	1.00	7.64e-01	0.2675	-0.299663	-0.08015854	35.36	INTS12	integrator complex subunit 12
79807	1.00	5.75e-01	0.4628	-0.5613819	-0.25983219	17.08	GSTCD	glutathione S-transferase C-terminal domain containing
93627	1.00	3.68e-01	0.2217	-0.9003163	-0.19961913	157.52	TBCK	TBC1 domain containing kinase
9255	1.00	7.10e-01	0.2016	-0.3716678	-0.07494303	102.87	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1
9061	1.00	2.71e-01	0.4326	-1.1003279	-0.47602955	246.39	PAPSS1	3'-phosphoadenosine 5'-phosphosulfate synthase 1
166929	1.00	3.16e-01	0.2841	1.003095	0.2850047	84.37	SGMS2	sphingomyelin synthase 2
101929595	1.00	3.72e-01	0.391	-0.8930071	-0.34917636	11.73	CYP2U1-AS1	CYP2U1 and SGMS2 antisense RNA 1
107986298	1.00	1.94e-01	0.4728	-1.2978239	-0.61361312	8.4	LOC107986298	uncharacterized LOC107986298
113612	1.00	2.28e-01	0.3378	1.2048225	0.40704749	22.15	CYP2U1	cytochrome P450 family 2 subfamily U member 1
3033	1.00	5.16e-01	0.2921	-0.6494425	-0.18969317	28.28	HADH	hydroxyacyl-CoA dehydrogenase
51176	1.00	6.81e-01	0.2141	0.4115172	0.08812405	235.2	LEF1	lymphoid enhancer binding factor 1
641518	1.00	9.65e-01	0.3893	-0.0440152	-0.01713518	18.22	LEF1-AS1	LEF1 antisense RNA 1
6164	1.00	5.29e-01	0.1891	0.6294919	0.11901942	518.76	RPL34	ribosomal protein L34
58505	1.00	5.06e-01	0.2182	0.6646373	0.14504352	50.47	OSTC	oligosaccharyltransferase complex non-catalytic subunit
10427	1.00	8.92e-01	0.1758	-0.1354229	-0.02380117	290.94	SEC24B	SEC24 homolog B, COPII coat complex component
55013	1.00	5.19e-01	0.1737	-0.6453305	-0.11212052	110.06	MCUB	mitochondrial calcium uniporter dominant negative subunit beta
107986302	1.00	1.06e-01	0.3846	-1.6149254	-0.62116406	13.63	LOC107986302	
839	1.00	8.84e-01	0.3111	-0.1453845	-0.0452347	27.1	CASP6	caspase 6
81579	1.00	9.51e-01	0.2552	0.06194	0.01580913	96.46	PLA2G12A	phospholipase A2 group XIIA
54433	1.00	7.58e-01	0.3641	0.3077706	0.11205108	14.81	GAR1	GAR1 ribonucleoprotein
1950	1.00	9.30e-01	0.3726	-0.0880741	-0.03281601	64.01	EGF	epidermal growth factor
79071	1.00	8.62e-01	0.4017	0.1740334	0.06991282	33.61	ELOVL6	ELOVL fatty acid elongase 6
132720	1.00	8.69e-01	0.2901	0.1652802	0.04795166	45.62	FAM241A	family with sequence similarity 241 member A
55435	1.00	6.32e-01	0.2501	-0.4792663	-0.11984724	66.64	AP1AR	adaptor related protein complex 1 associated regulatory protein
92610	1.00	3.63e-01	0.3069	0.9099173	0.27924623	112.24	TIFA	TRAF interacting protein with forkhead associated domain
80216	1.00	7.14e-01	0.4255	-0.366242	-0.15585091	460.75	ALPK1	alpha kinase 1
107986304	1.00	4.88e-01	0.4263	-0.693727	-0.29570522	38.31	LOC107986304	
55345	1.00	8.73e-01	0.3155	0.1601855	0.05054476	42.84	ZGRF1	zinc finger GRF-type containing 1
51574	1.00	9.48e-01	0.1688	0.0648426	0.01094272	106.17	LARP7	La ribonucleoprotein 7, transcriptional regulator
109864269	1.00	6.94e-01	0.337	0.3938084	0.13270257	16.51	MIR302CHG	miR-302/367 cluster host gene
817	1.00	4.30e-01	0.2787	-0.7894308	-0.21999819	186.18	CAMK2D	calcium/calmodulin dependent protein kinase II delta
8492	1.00	1.34e-01	0.4614	-1.498787	-0.69153715	9.14	PRSS12	serine protease 12
729218	1.00	4.28e-02	0.2133	-2.0260581	-0.43210731	60.81	LOC729218	uncharacterized LOC729218
57721	1.00	9.54e-01	0.2232	-0.0581572	-0.01297899	113.55	METTL14	methyltransferase 14, N6-adenosine-methyltransferase subunit
9871	1.00	4.86e-01	0.2611	0.696764	0.18192241	175.15	SEC24D	SEC24 homolog D, COPII coat complex component
54532	1.00	7.30e-01	0.2828	0.3451149	0.09758507	79.77	USP53	ubiquitin specific peptidase 53
401152	1.00	5.10e-01	0.2197	0.6591891	0.14482807	317.28	C4orf3	chromosome 4 open reading frame 3
401149	1.00	3.99e-01	0.4813	-0.8430721	-0.40581086	17.59	LINC01061	long intergenic non-protein coding RNA 1061
107983979	1.00	7.62e-01	0.3381	-0.3022437	-0.10217628	18.1	LOC107983979	
101926918	1.00	6.77e-01	0.3893	0.4171146	0.16240202	18.68	GTF2IP12	general transcription factor IIi pseudogene 12
645513	1.00	8.53e-01	0.3886	0.1848246	0.07182578	57.45	SEPTIN7P14	septin 7 pseudogene 14
8654	1.00	4.06e-01	0.3029	-0.8312895	-0.25176831	295.99	PDE5A	phosphodiesterase 5A
11107	1.00	7.61e-01	0.4088	-0.3037206	-0.12417373	54.24	PRDM5	PR/SET domain 5
79931	1.00	7.54e-01	0.6491	0.3131344	0.20324486	8.63	TNIP3	TNFAIP3 interacting protein 3
308	1.00	6.74e-01	0.3146	0.4210799	0.13245742	306.08	ANXA5	annexin A5
5393	1.00	2.15e-01	0.2299	-1.2390322	-0.2848949	56.63	EXOSC9	exosome component 9
890	1.00	3.63e-01	0.3563	-0.9103827	-0.32437987	15.79	CCNA2	cyclin A2
55212	1.00	6.95e-01	0.2988	0.3922721	0.11721996	32.89	BBS7	Bardet-Biedl syndrome 7
84162	1.00	6.77e-01	0.1905	-0.4169743	-0.07941429	1926.38	BLTP1	bridge-like lipid transfer protein family member 1
166378	1.00	3.89e-01	0.3281	-0.8614821	-0.28268522	155.06	SPATA5	spermatogenesis associated 5
57182	1.00	7.17e-01	0.3139	0.3631238	0.11398372	86.94	ANKRD50	ankyrin repeat domain containing 50
22824	1.00	5.28e-01	0.4664	-0.631246	-0.29441842	8.75	HSPA4L	heat shock protein family A (Hsp70) member 4 like
256471	1.00	9.73e-01	0.1866	0.0333501	0.0062239	100.83	MFSD8	major facilitator superfamily domain containing 8
80167	1.00	9.24e-01	0.16	-0.0954249	-0.01526893	143.86	ABHD18	abhydrolase domain containing 18
55132	1.00	3.31e-01	0.2345	-0.9724553	-0.22800007	121.19	LARP1B	La ribonucleoprotein 1B
10424	1.00	5.39e-01	0.2525	0.6147711	0.15520128	55.33	PGRMC2	progesterone receptor membrane component 2
79960	1.00	8.20e-01	0.2718	-0.227349	-0.06179153	277.43	JADE1	jade family PHD finger 1
132320	1.00	6.51e-01	0.2387	-0.4521033	-0.10789593	785.34	SCLT1	sodium channel and clathrin linker 1
23657	1.00	7.59e-01	0.3817	0.3072316	0.11727009	17.03	SLC7A11	solute carrier family 7 member 11
25819	1.00	6.36e-02	0.2513	-1.855163	-0.46614046	54.5	NOCT	nocturnin
1998	1.00	6.67e-01	0.2059	-0.4299043	-0.08852942	504.24	ELF2	E74 like ETS transcription factor 2
4717	1.00	7.67e-01	0.3876	-0.2963879	-0.1148892	24.32	NDUFC1	NADH:ubiquinone oxidoreductase subunit C1
80155	1.00	6.02e-01	0.2524	-0.5208603	-0.1314634	194.88	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit
105377449	1.00	1.77e-01	0.4203	-1.3491244	-0.56708971	19.67	LOC105377449	
107984036	1.00	6.88e-01	0.3041	-0.4010894	-0.1219871	33.26	RAB33B-AS1	RAB33B antisense RNA 1
83452	1.00	8.43e-01	0.3404	0.198402	0.06754092	154.87	RAB33B	RAB33B, member RAS oncogene family
80854	1.00	5.43e-01	0.2688	0.6077831	0.1633859	126.74	SETD7	SET domain containing 7, histone lysine methyltransferase
4258	1.00	7.48e-01	0.2872	0.3211988	0.09225961	36.35	MGST2	microsomal glutathione S-transferase 2
55534	1.00	5.86e-01	0.3037	0.5440104	0.16523006	204.68	MAML3	mastermind like transcriptional coactivator 3
101927516	1.00	5.48e-01	0.4161	0.6015011	0.25028845	72.05	LOC101927516	uncharacterized LOC101927516
60592	1.00	9.59e-01	0.3564	-0.0507842	-0.01810031	51.4	SCOC	short coiled-coil protein
255520	1.00	3.87e-01	0.1966	-0.865581	-0.17018478	108.8	ELMOD2	ELMO domain containing 2
23158	1.00	7.62e-01	0.2214	-0.3032411	-0.06714943	173.42	TBC1D9	TBC1 domain family member 9
27309	1.00	8.32e-01	0.2138	-0.2117276	-0.04527594	68.64	ZNF330	zinc finger protein 330
100507639	1.00	3.21e-01	0.3276	-0.9926724	-0.32521161	20.31	LINC02432	long intergenic non-protein coding RNA 2432
3600	1.00	9.51e-02	0.2886	-1.6691639	-0.48178795	47.51	IL15	interleukin 15
8821	1.00	8.83e-01	0.2682	0.146687	0.03933707	263.86	INPP4B	inositol polyphosphate-4-phosphatase type II B
101927613	1.00	6.33e-01	0.538	-0.4769272	-0.2565646	10.74	LOC101927613	uncharacterized LOC101927613
84640	1.00	4.33e-01	0.1885	0.7843927	0.1478224	226.67	USP38	ubiquitin specific peptidase 38
2549	1.00	3.92e-01	0.2364	-0.8564761	-0.20249249	365.02	GAB1	GRB2 associated binding protein 1
100128055	1.00	6.54e-01	0.2929	0.4483915	0.13131863	25.26	SMARCA5-AS1	SMARCA5 antisense RNA 1
8467	1.00	9.92e-01	0.1814	0.0101046	0.00183293	693.85	SMARCA5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5
2994	1.00	2.73e-01	0.3783	-1.0960162	-0.41459838	123.04	GYPB	glycophorin B (MNS blood group)
2993	1.00	1.51e-01	0.4639	-1.4373178	-0.66679707	188.26	GYPA	glycophorin A (MNS blood group)
10393	1.00	7.46e-01	0.3035	-0.3235642	-0.09819156	32.87	ANAPC10	anaphase promoting complex subunit 10
6059	1.00	8.35e-01	0.2942	-0.208533	-0.06134565	110.55	ABCE1	ATP binding cassette subfamily E member 1
54726	1.00	2.77e-01	0.1794	1.0866542	0.19493044	304.68	OTUD4	OTU deubiquitinase 4
4086	1.00	7.23e-01	0.4048	0.3539852	0.14330903	14.05	SMAD1	SMAD family member 1
166785	1.00	5.09e-01	0.2839	-0.6601009	-0.18740823	27.86	MMAA	metabolism of cobalamin associated A
646603	1.00	6.04e-01	0.5187	0.5180683	0.26872388	11.32	C4orf51	chromosome 4 open reading frame 51
152485	1.00	9.27e-01	0.3155	-0.092181	-0.02908303	57.25	ZNF827	zinc finger protein 827
11157	1.00	7.88e-01	0.2671	0.2692816	0.07191166	53.77	LSM6	LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated
84068	1.00	4.60e-01	0.277	-0.738081	-0.20442074	73.68	SLC10A7	solute carrier family 10 member 7
55751	1.00	5.81e-01	0.1927	0.5512384	0.10623044	124.78	TMEM184C	transmembrane protein 184C
90826	1.00	8.94e-01	0.2354	-0.1330481	-0.0313234	76.35	PRMT9	protein arginine methyltransferase 9
79658	1.00	6.42e-01	0.2569	-0.4653199	-0.11955467	55.27	ARHGAP10	Rho GTPase activating protein 10
4306	1.00	9.54e-01	0.3168	-0.058177	-0.01843061	58.81	NR3C2	nuclear receptor subfamily 3 group C member 2
987	1.00	7.16e-01	0.2123	-0.3640735	-0.07731022	759.61	LRBA	LPS responsive beige-like anchor protein
